,Location,Company,Title,Career,Edu,URL,InfoDetails,Tag,D_Day
154,서울 금천구,(주)한국정보공작소,연구소장 (정부연구과제 개발 및 진행),경력 7년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48241319,,"IT개발·데이터,머신러닝,빅데이터,IoT,AI(인공지능),Python,서울,금천구",시작일2024.05.21 16:00마감일2024.06.20 23:59
155,서울 강남구,(주)메타버즈,메타버스 시스템 개발자 채용,경력 2~5년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48241123,,"IT개발·데이터,머신러닝,메타버스,딥러닝,스크립트,AI(인공지능),앱개발,AR(증강현실),VR(가상현실),음성인식,인터페이스,C,,C언어,Java,Javascript,Python,Tensorflow,Git,Keras,Pytorch,서울,강남구",시작일2024.05.21 16:00마감일2024.06.20 18:00
156,서울 강남구,(주)메타버즈,메타버즈 기업부설연구소 풀스택 개발자 채용,경력 2~5년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48240960,,"IT개발·데이터,머신러닝,메타버스,딥러닝,스크립트,AI(인공지능),앱개발,AR(증강현실),VR(가상현실),음성인식,인터페이스,C,,C언어,Java,Javascript,Python,Tensorflow,Git,Keras,Pytorch,서울,강남구",시작일2024.05.21 15:00마감일2024.06.20 18:00
157,서울 금천구,(주)한국정보공작소,정부연구과제 진행 및 시스템 개자 모집,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48116850,,"IT개발·데이터,머신러닝,빅데이터,IoT,AI(인공지능),Python,서울,금천구",시작일2024.05.21 15:00마감일2024.06.14 23:59
158,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] AI Researcher 팀장 채용,경력 6년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231722,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,웹개발,웹마스터,데이터분석가,데이터엔지니어,앱개발,데이터시각화,모델링,아키텍쳐,헬스케어,검색엔진,데이터마이닝,C언어,C++,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구",시작일2024.05.20 16:00마감일2024.06.19 23:59
159,서울 강남구,(주)디자이노블,[디자이노블]  - 백엔드 엔지니어를 모집합니다.,무관(신입포함),학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48232836,,"IT개발·데이터,백엔드/서버개발,딥러닝,머신러닝,AI(인공지능),클라우드,서울,강남구",시작일2024.05.20 17:00마감일2024.06.19 23:59
160,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] 음성 전처리 엔지니어 채용,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48232216,,"IT개발·데이터,데이터엔지니어,데이터분석가,데이터라벨링,데이터마이닝,모델링,데이터시각화,딥러닝,머신러닝,아키텍쳐,AI(인공지능),헬스케어,NLU(자연어이해),NLP(자연어처리),C++,C언어,Python,Matlab,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구",시작일2024.05.20 17:00마감일2024.06.19 23:59
161,서울 강남구,애피어코리아 주식회사,[애피어코리아] Account Executive (산휴대체/1yr contractor),무관(신입포함),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48195855,,"마케팅·홍보·조사,광고캠페인,세일즈프로모션,통계/분석,AM(어카운트매니저),IT개발·데이터,머신러닝,AI(인공지능),서울,강남구",시작일2024.05.14 15:00마감일2024.06.13 23:59
162,서울 강남구,애피어코리아 주식회사,[애피어코리아] Customer Success Manager (A.I. MarTech),경력 3~6년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48195873,,"IT개발·데이터,머신러닝,AI(인공지능),고객상담·TM,CS,영업·판매·무역,영업지원,B2B,S/W,서울,강남구",시작일2024.05.14 15:00마감일2024.06.13 23:59
163,서울 강남구,애피어코리아 주식회사,[애피어코리아] Account Executive(Digital Marketing Solution),무관(신입포함),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231884,,"마케팅·홍보·조사,광고캠페인,세일즈프로모션,통계/분석,AM(어카운트매니저),IT개발·데이터,머신러닝,AI(인공지능),서울,강남구",시작일2024.05.20 16:00마감일2024.06.19 23:59
164,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] CTO 채용,경력 10년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231782,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,프론트엔드,웹개발,앱개발,기술지원,솔루션,인프라,헬스케어,Javascript,Java,Node.js,NoSQL,SQL,TypeScript,데이터엔지니어,빅데이터,기획·전략,CTO,데이터분석,실적관리,OKR,KPI관리,사업개발,리서치,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구",시작일2024.05.20 16:00마감일2024.06.19 23:59
165,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] AI Researcher 채용,경력 2년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231698,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,웹개발,웹마스터,데이터분석가,데이터엔지니어,앱개발,데이터시각화,모델링,아키텍쳐,헬스케어,검색엔진,데이터마이닝,C언어,C++,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구",시작일2024.05.20 16:00마감일2024.06.19 23:59
166,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] 프론트엔드 개발 팀장 채용,경력 8년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231459,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,프론트엔드,웹개발,앱개발,기술지원,솔루션,인프라,헬스케어,Javascript,Java,Node.js,NoSQL,SQL,TypeScript,데이터엔지니어,빅데이터,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구",시작일2024.05.20 16:00마감일2024.06.19 23:59
167,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] 프론트엔드 개발자 채용,경력 4~8년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231412,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,프론트엔드,웹개발,앱개발,기술지원,솔루션,인프라,헬스케어,Javascript,Java,Node.js,NoSQL,SQL,TypeScript,데이터엔지니어,빅데이터,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구",시작일2024.05.20 16:00마감일2024.06.19 23:59
168,서울 강남구,(주)페르소나에이아이,[딥러닝] 생성형 AI 모델 연구 및 응용 개발자,경력 3년 ↑,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48229188,,"IT개발·데이터,백엔드/서버개발,머신러닝,딥러닝,챗봇,AI(인공지능),풀스택,React,Node.js,SpringBoot,서울,강남구",시작일2024.05.20 14:00마감일2024.06.19 23:59
169,서울 서초구,주식회사 그라운드원,[경력] AI/ 컴퓨터 비전/ ML엔지니어 모집,경력 4~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48018918,,"IT개발·데이터,AI(인공지능),컴퓨터비전,머신러닝,서울,서초구",시작일2024.04.17 15:00마감일2024.06.16 23:59
170,서울 강남구,(주)모토브,IoT 임베디드/펌웨어 엔지니어 (전문연구요원 가능),경력 3~10년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219173,,"IT개발·데이터,SE(시스템엔지니어),머신러닝,임베디드,서울,강남구",시작일2024.05.17 19:00마감일2024.07.16 23:59
171,서울 강남구,(주)데브캣,[마비노기 모바일] 키메이커팀 연구 개발 인력 모집,무관(신입포함),학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48225399,,"IT개발·데이터,머신러닝,게임개발,게임프로그래머,C,,Python,Javascript,서울,강남구",상시채용
172,서울 강남구,(주)브이알크루,멀티모달 LLM 연구원 모집,신입,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48014551,,"연구·R&D,멀티모달LLM,IT개발·데이터,머신러닝,서울,강남구",시작일2024.04.17 10:00마감일2024.06.16 23:59
173,서울 서초구,(주)모빌테크,[모빌테크] SLAM & Computer Vision 연구원 모집 (신입/경력),신입·경력 2년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48222905,,"연구·R&D,연구원,자율주행,AI(인공지능),이미지프로세싱,IT개발·데이터,Linux,C++,자율주행,AI(인공지능),딥러닝,머신러닝,빅데이터,영상처리,이미지프로세싱,컴퓨터비전,Python,Pytorch,Tensorflow,detection,세그멘테이션,C언어,서울,서초구",상시채용
174,서울 서초구 외,(주)포스로직,"AI 인공지능, 딥러닝, 이미지 프로세싱 알고리즘 개발 신입 채용",신입,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48214520,,"IT개발·데이터,웹개발,딥러닝,머신러닝,솔루션,신경망,알고리즘,영상처리,이미지프로세싱,AI(인공지능),C++,MFC,OpenCV,연구·R&D,알고리즘개발,이미지프로세싱,AI(인공지능),서울,강남구,서초구,송파구",시작일2024.05.18 00:00마감일2024.06.16 23:59
175,서울 서초구,(주)디퍼아이,[디퍼아이] 딥러닝 임베디드 어플리케이션 HW/SW 개발자 채용,무관(신입포함),학력무관(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48195643,,"IT개발·데이터,임베디드,C++,C언어,Linux,Python,앱개발,웹개발,프론트엔드,데이터라벨링,딥러닝,미들웨어,신경망,영상처리,이미지프로세싱,펌웨어,AI(인공지능),FPGA,IoT,S/W,임베디드리눅스,C,,Keras,Pytorch,Tensorflow,Ubuntu,머신러닝,알고리즘,컴퓨터비전,API,RTOS,서울,서초구",상시채용
176,서울 강남구 외,(주)딥브레인에이아이,"Front-end 엔지니어(React, Node.js)(병특가능)",경력 3~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48218710,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시",시작일2024.05.17 00:00마감일2024.06.15 23:59
177,서울 강남구 외,올거나이즈코리아(주),Prompt Engineer(Intern),신입·경력 1년 ↓,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48215647,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",시작일2024.05.17 00:00마감일2024.06.15 23:59
178,서울 강남구 외,(주)씨엘모빌리티,[강남] AI 연구소 모빌리티 서비스 시스템 개발자 채용,경력 3~7년,학력무관(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48216233,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시",시작일2024.05.17 00:00마감일2024.06.15 23:59
179,서울 강남구,(주)에이아이더뉴트리진,AI 서비스 기획 및 제안/PM 직무,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48004575,,"기획·전략,사업기획,컨설턴트,PM(프로젝트매니저),사업개발,사업관리,신사업기획,신사업발굴,IT개발·데이터,머신러닝,빅데이터,서울,강남구",시작일2024.04.16 00:00마감일2024.05.31 23:59
180,서울 강남구,(주)코드스테이츠,AI/Data Contents Creator,경력 1~20년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48214672,,"교육,교수설계,교육컨텐츠개발,교육컨텐츠기획,교재개발,기업교육,IT개발·데이터,데이터엔지니어,딥러닝,머신러닝,모델링,서울,강남구",시작일2024.05.17 13:00마감일2024.06.16 23:59
181,서울 강남구,(주)토마토시스템,[(주)토마토시스템] 경력직 개발자 채용(영어능통자),경력 3년 ↑,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48211656,,"IT개발·데이터,웹개발,Java,OracleDB,기술지원,솔루션,앱개발,SI개발,모바일,AI,NLP(자연어처리),빅데이터,머신러닝,백엔드/서버개발,프론트엔드,S/W,임베디드,C++,포탈,포털,유지보수,퍼블리셔,데이터분석가,스크립트,웹표준·웹접근성,풀스택,서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
182,서울 금천구,(주)네오스펙트라,인공지능 개발자 채용공고,무관(신입포함),"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48207777,,"IT개발·데이터,딥러닝,머신러닝,AI(인공지능),서울,금천구",시작일2024.05.16 15:00마감일2024.06.15 23:59
183,서울 서초구,(주)코이웨어,딥러닝 / AI 연구 개발자 모집,무관(신입포함),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48205767,,"IT개발·데이터,데이터분석가,빅데이터,AI(인공지능),Python,Tensorflow,딥러닝,머신러닝,풀스택,이미지프로세싱,솔루션,앱개발,서울,서초구",시작일2024.05.16 13:00마감일2024.05.31 23:59
184,서울 금천구 외,이지스엔터프라이즈(주),[DX팀] 백엔드 개발자 (10년 이상),경력 10~20년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48205703,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",시작일2024.05.13 00:00마감일2024.06.11 23:59
185,서울 금천구 외,이지스엔터프라이즈(주),[DX팀] 백엔드 개발자 (3년 이상),경력 3~8년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48205609,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",시작일2024.05.13 00:00마감일2024.06.11 23:59
186,서울 강남구,(주)제이엘케이,[병역특례] 인공지능연구원 (전문연구요원),무관(신입포함),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48203875,,"IT개발·데이터,백엔드/서버개발,웹개발,프론트엔드,머신러닝,빅데이터,AI(인공지능),HTML,Java,Python,Tensorflow,공공·복지,병역특례,서울,강남구",시작일2024.05.16 11:00마감일2024.06.15 23:59
